group,feature,smd_before,smd_after_overlap,abs_smd_before,abs_smd_after_overlap
B2,any_vasopressor_first,-0.1627313182231745,-0.22294708722378592,0.1627313182231745,0.22294708722378592
B2,any_vasopressor_last,0.26411908543767143,0.2593607707336201,0.26411908543767143,0.2593607707336201
B2,any_vasopressor_delta,0.36863055365730935,0.43224739399094847,0.36863055365730935,0.43224739399094847
B2,any_vasopressor_slope,0.31358209727170816,0.3675637005243982,0.31358209727170816,0.3675637005243982
B2,ventilation_on_mean,0.23643410517236318,0.07179937468089888,0.23643410517236318,0.07179937468089888
B2,ventilation_on_median,0.26186182478706294,0.1542189956462684,0.26186182478706294,0.1542189956462684
B2,ventilation_on_min,0.06637108148743039,0.26025012512701723,0.06637108148743039,0.26025012512701723
B2,ventilation_on_max,0.1784544511694891,-0.25573281603812503,0.1784544511694891,0.25573281603812503
B2,ventilation_on_std,0.12047832399126455,-0.3407367545828825,0.12047832399126455,0.3407367545828825
B2,ventilation_on_first,-0.12397950363756623,-0.09021935612161276,0.12397950363756623,0.09021935612161276
B2,ventilation_on_last,0.16089943911128293,0.15831883790377713,0.16089943911128293,0.15831883790377713
B2,ventilation_on_delta,0.2745373120192714,0.24122833634401294,0.2745373120192714,0.24122833634401294
B2,ventilation_on_slope,0.013762251407981377,0.30014135487428334,0.013762251407981377,0.30014135487428334
M1,age,0.00824664759765053,-0.03746999687753721,0.00824664759765053,0.03746999687753721
M1,bmi,0.026436674675164484,0.04216983731637997,0.026436674675164484,0.04216983731637997
M1,hemoglobin_mean,0.18253847426539566,0.10406107513905062,0.18253847426539566,0.10406107513905062
M1,hemoglobin_median,0.15825516052125538,0.12604756577013604,0.15825516052125538,0.12604756577013604
M1,hemoglobin_min,-0.06409890112797301,0.02916353048436368,0.06409890112797301,0.02916353048436368
M1,hemoglobin_max,0.5092572002099215,0.15921806162257415,0.5092572002099215,0.15921806162257415
M1,hemoglobin_std,0.34717002353735427,0.11750394592024335,0.34717002353735427,0.11750394592024335
M1,hemoglobin_first,0.48273488602959924,0.15668548938133722,0.48273488602959924,0.15668548938133722
M1,hemoglobin_last,-0.02662368771438397,0.03965539836351706,0.02662368771438397,0.03965539836351706
M1,hemoglobin_delta,-0.48909948551012433,-0.13486997474337742,0.48909948551012433,0.13486997474337742
M1,hemoglobin_slope,0.21486124830856348,0.04099989037183844,0.21486124830856348,0.04099989037183844
M1,lactate_mean,-0.009506941852732254,-0.19181637103429372,0.009506941852732254,0.19181637103429372
M1,lactate_median,-0.0539044572146247,-0.21840827737016494,0.0539044572146247,0.21840827737016494
M1,lactate_min,-0.08053710249218657,-0.027637870854903043,0.08053710249218657,0.027637870854903043
M1,lactate_max,0.22101412719589592,0.0016803691541221245,0.22101412719589592,0.0016803691541221245
M1,lactate_std,0.1153396844109471,-0.14557494950771924,0.1153396844109471,0.14557494950771924
M1,lactate_first,-0.013105863317761752,-0.045456335681563424,0.013105863317761752,0.045456335681563424
M1,lactate_last,0.29155456066605934,0.2055641491980622,0.29155456066605934,0.2055641491980622
M1,lactate_delta,0.3046773632866928,0.22910016591658852,0.3046773632866928,0.22910016591658852
M1,lactate_slope,-0.09078356145722945,-0.07286695213744998,0.09078356145722945,0.07286695213744998
M1,creatinine_mean,-0.02982340288871073,-0.012974725806122944,0.02982340288871073,0.012974725806122944
M1,creatinine_median,-0.018121081891083073,-0.009556147691104888,0.018121081891083073,0.009556147691104888
M1,creatinine_min,-0.19721422430195418,-0.04421745869224629,0.19721422430195418,0.04421745869224629
M1,creatinine_max,0.007946924307820713,-0.023351590407159138,0.007946924307820713,0.023351590407159138
M1,creatinine_std,0.07678946430294337,-0.047526153640014855,0.07678946430294337,0.047526153640014855
M1,creatinine_first,-0.1483524037836173,-0.024316424187611256,0.1483524037836173,0.024316424187611256
M1,creatinine_last,-0.008337785917945805,-0.014256249116646054,0.008337785917945805,0.014256249116646054
M1,creatinine_delta,0.10903437693986864,0.0018604224730677725,0.10903437693986864,0.0018604224730677725
M1,creatinine_slope,-0.10003182480321851,-0.06799528947667924,0.10003182480321851,0.06799528947667924
M1,platelets_mean,-0.07764461585990895,-0.08878408685322843,0.07764461585990895,0.08878408685322843
M1,platelets_median,-0.06082187753591683,-0.06151133696448782,0.06082187753591683,0.06151133696448782
M1,platelets_min,-0.21433750030744417,-0.14711437030273108,0.21433750030744417,0.14711437030273108
M1,platelets_max,0.02731745809035631,-0.09810916389119329,0.02731745809035631,0.09810916389119329
M1,platelets_std,0.3300865964373058,0.10927904927556972,0.3300865964373058,0.10927904927556972
M1,platelets_first,-0.06405851731032414,-0.14256045295293895,0.06405851731032414,0.14256045295293895
M1,platelets_last,-0.09969925167616861,-0.0688170097178471,0.09969925167616861,0.0688170097178471
M1,platelets_delta,-0.0753844173569599,0.0780818461036268,0.0753844173569599,0.0780818461036268
M1,platelets_slope,0.013754205859615766,0.06510726320828825,0.013754205859615766,0.06510726320828825
M1,heart_rate_mean,-0.13700021467971168,-0.05435645831720487,0.13700021467971168,0.05435645831720487
M1,heart_rate_median,-0.16656424327483255,-0.07844029579852972,0.16656424327483255,0.07844029579852972
M1,heart_rate_min,-0.29951311019312993,0.018781530087155423,0.29951311019312993,0.018781530087155423
M1,heart_rate_max,0.13065472846516574,0.02032747393194722,0.13065472846516574,0.02032747393194722
M1,heart_rate_std,0.22831890576650368,-0.06520264274590874,0.22831890576650368,0.06520264274590874
M1,heart_rate_first,-0.21472842633379677,0.049711350690733694,0.21472842633379677,0.049711350690733694
M1,heart_rate_last,0.018889471993988185,0.08712118431937345,0.018889471993988185,0.08712118431937345
M1,heart_rate_delta,0.24104781317840238,0.05737249808129387,0.24104781317840238,0.05737249808129387
M1,heart_rate_slope,-0.40429435868981417,-0.20829373036721568,0.40429435868981417,0.20829373036721568
M1,mbp_mean,-0.35712413993333,-0.10258321144052185,0.35712413993333,0.10258321144052185
M1,mbp_median,-0.30653562421767494,-0.08264751398676533,0.30653562421767494,0.08264751398676533
M1,mbp_min,-0.5743856522396431,-0.2794964516488202,0.5743856522396431,0.2794964516488202
M1,mbp_max,-0.15029512519291643,-0.06896332176824631,0.15029512519291643,0.06896332176824631
M1,mbp_std,0.008660987412795506,0.05984709541103821,0.008660987412795506,0.05984709541103821
M1,mbp_first,0.25990268207096945,0.10200875372468882,0.25990268207096945,0.10200875372468882
M1,mbp_last,-0.37103321677030404,-0.16140916667150362,0.37103321677030404,0.16140916667150362
M1,mbp_delta,-0.4526983035108128,-0.18955309266058054,0.4526983035108128,0.18955309266058054
M1,mbp_slope,-0.004701363942030948,0.009085900125231508,0.004701363942030948,0.009085900125231508
M1,resp_rate_mean,-0.2625120646198528,-0.09339439791105114,0.2625120646198528,0.09339439791105114
M1,resp_rate_median,-0.23897711201908617,-0.06434860906495943,0.23897711201908617,0.06434860906495943
M1,resp_rate_min,-0.46952109459598673,-0.234040629552411,0.46952109459598673,0.234040629552411
M1,resp_rate_max,0.06935407798238717,0.0950315658060605,0.06935407798238717,0.0950315658060605
M1,resp_rate_std,0.11148638001435417,0.09873800510269973,0.11148638001435417,0.09873800510269973
M1,resp_rate_first,-0.18320914876297845,0.04789294159804488,0.18320914876297845,0.04789294159804488
M1,resp_rate_last,-0.12060313503014905,-0.002635827861065821,0.12060313503014905,0.002635827861065821
M1,resp_rate_delta,0.008074359845531972,-0.03317151526366267,0.008074359845531972,0.03317151526366267
M1,resp_rate_slope,-0.18598440560508417,-0.09208181265948451,0.18598440560508417,0.09208181265948451
M1,spo2_mean,0.0864066579782583,-0.05948913363654113,0.0864066579782583,0.05948913363654113
M1,spo2_median,0.13353441288291304,-0.006486097102479409,0.13353441288291304,0.006486097102479409
M1,spo2_min,-0.14948180066402866,-0.14514038571459165,0.14948180066402866,0.14514038571459165
M1,spo2_max,0.2711665815692221,0.05233973117477256,0.2711665815692221,0.05233973117477256
M1,spo2_std,0.14800668371512324,0.16394062511418472,0.14800668371512324,0.16394062511418472
M1,spo2_first,0.06133402681849928,-0.08854514355077411,0.06133402681849928,0.08854514355077411
M1,spo2_last,0.12537361423515989,0.01202818954033142,0.12537361423515989,0.01202818954033142
M1,spo2_delta,0.07915676387559983,0.07063187997626262,0.07915676387559983,0.07063187997626262
M1,spo2_slope,0.022592667657139017,-0.010687224120181355,0.022592667657139017,0.010687224120181355
M1,sofa_mean,-0.02390414636530185,-0.05870446782547276,0.02390414636530185,0.05870446782547276
M1,sofa_median,-0.025037893016553014,-0.1010733528450383,0.025037893016553014,0.1010733528450383
M1,sofa_min,-0.18395877863163465,0.009498616349335872,0.18395877863163465,0.009498616349335872
M1,sofa_max,0.046091991511636066,-0.01973858262164319,0.046091991511636066,0.01973858262164319
M1,sofa_std,0.1998244393346768,-0.00023310112101547722,0.1998244393346768,0.00023310112101547722
M1,sofa_first,-0.18218525957503284,0.0026042834982838185,0.18218525957503284,0.0026042834982838185
M1,sofa_last,0.032296833041065384,-0.022282358796170392,0.032296833041065384,0.022282358796170392
M1,sofa_delta,0.21697223331373489,-0.026691683095720183,0.21697223331373489,0.026691683095720183
M1,sofa_slope,-0.17388785818860603,-0.09874350884561829,0.17388785818860603,0.09874350884561829
M1,any_vasopressor_mean,0.10953952863939187,0.026510673489031057,0.10953952863939187,0.026510673489031057
M1,any_vasopressor_median,0.04486350463554935,0.05288658718270103,0.04486350463554935,0.05288658718270103
M1,any_vasopressor_min,0.0,0.0,0.0,0.0
M1,any_vasopressor_max,0.25158814858340944,0.11858665358852033,0.25158814858340944,0.11858665358852033
M1,any_vasopressor_std,0.16765824059695505,0.033757408509004695,0.16765824059695505,0.033757408509004695
M1,any_vasopressor_first,-0.09372578360890933,-0.06262532497162508,0.09372578360890933,0.06262532497162508
M1,any_vasopressor_last,0.23840526075954052,0.2165513080724504,0.23840526075954052,0.2165513080724504
M1,any_vasopressor_delta,0.24132913021007432,0.20412703420378397,0.24132913021007432,0.20412703420378397
M1,any_vasopressor_slope,0.041258482208500445,0.06068499668407189,0.041258482208500445,0.06068499668407189
M1,ventilation_on_mean,0.027210454559834656,-0.07917440059099835,0.027210454559834656,0.07917440059099835
M1,ventilation_on_median,-0.004626292938321155,-0.07465478710851702,0.004626292938321155,0.07465478710851702
M1,ventilation_on_min,-0.27609984858678555,-0.15505231767391028,0.27609984858678555,0.15505231767391028
M1,ventilation_on_max,0.15453087879723684,-0.04695837821715474,0.15453087879723684,0.04695837821715474
M1,ventilation_on_std,0.2966692391955918,0.06727144096438058,0.2966692391955918,0.06727144096438058
M1,ventilation_on_first,-0.16020487780526177,-0.04999746287715005,0.16020487780526177,0.04999746287715005
M1,ventilation_on_last,-0.026654579638114104,-0.0913203534495947,0.026654579638114104,0.0913203534495947
M1,ventilation_on_delta,0.09751478356010358,-0.042422504957331665,0.09751478356010358,0.042422504957331665
M1,ventilation_on_slope,-0.16805639286231377,-0.09143277013418895,0.16805639286231377,0.09143277013418895
M2,age,-0.28901352452044576,-0.5010606181137018,0.28901352452044576,0.5010606181137018
M2,bmi,0.12553278122969355,0.1957295247841869,0.12553278122969355,0.1957295247841869
M2,hemoglobin_mean,0.3449084368116688,0.3625147716009607,0.3449084368116688,0.3625147716009607
M2,hemoglobin_median,0.375402537331701,0.4277309568026103,0.375402537331701,0.4277309568026103
M2,hemoglobin_min,0.031049185170690125,0.1058540676354799,0.031049185170690125,0.1058540676354799
M2,hemoglobin_max,0.32708237404539275,0.1431289103040529,0.32708237404539275,0.1431289103040529
M2,hemoglobin_std,0.14927770513286823,0.11671827196458458,0.14927770513286823,0.11671827196458458
M2,hemoglobin_first,0.31420180432930706,0.14188881031898715,0.31420180432930706,0.14188881031898715
M2,hemoglobin_last,0.03860899127368207,0.11041241217730051,0.03860899127368207,0.11041241217730051
M2,hemoglobin_delta,-0.2682498430181323,-0.07017175560286863,0.2682498430181323,0.07017175560286863
M2,hemoglobin_slope,0.23344155463158722,-0.041649114277610345,0.23344155463158722,0.041649114277610345
M2,lactate_mean,0.08170467827725801,-0.08061757945033725,0.08170467827725801,0.08061757945033725
M2,lactate_median,0.006373017986099291,-0.1543518524769012,0.006373017986099291,0.1543518524769012
M2,lactate_min,-0.094599526431504,-0.07464212862144917,0.094599526431504,0.07464212862144917
M2,lactate_max,0.2923579278495254,0.08974998385293996,0.2923579278495254,0.08974998385293996
M2,lactate_std,0.18177128209569418,-0.03152964093523929,0.18177128209569418,0.03152964093523929
M2,lactate_first,0.019043442046309644,0.014746202472457877,0.019043442046309644,0.014746202472457877
M2,lactate_last,0.451685888833535,0.36314141752979207,0.451685888833535,0.36314141752979207
M2,lactate_delta,0.4544188783769443,0.36554693958292406,0.4544188783769443,0.36554693958292406
M2,lactate_slope,0.03734756942640984,0.1448289316624055,0.03734756942640984,0.1448289316624055
M2,creatinine_mean,0.023703334708024007,0.10758148272250094,0.023703334708024007,0.10758148272250094
M2,creatinine_median,0.03595124118680697,0.10827327366637508,0.03595124118680697,0.10827327366637508
M2,creatinine_min,-0.133072809492991,-0.017992195911792554,0.133072809492991,0.017992195911792554
M2,creatinine_max,-0.0042295518164648,0.08098092412540579,0.0042295518164648,0.08098092412540579
M2,creatinine_std,-0.04665420962625504,-0.0035232049132707236,0.04665420962625504,0.0035232049132707236
M2,creatinine_first,-0.10635441702853304,0.038759239530930564,0.10635441702853304,0.038759239530930564
M2,creatinine_last,-0.008410803115249945,0.06973555117746665,0.008410803115249945,0.06973555117746665
M2,creatinine_delta,0.06562532405500753,0.04661371615670273,0.06562532405500753,0.04661371615670273
M2,creatinine_slope,-0.23168129396421475,-0.08106368774077248,0.23168129396421475,0.08106368774077248
M2,platelets_mean,-0.12655599645059967,-0.1926276576735866,0.12655599645059967,0.1926276576735866
M2,platelets_median,-0.12365134231892351,-0.16002675123441892,0.12365134231892351,0.16002675123441892
M2,platelets_min,-0.3336218892672142,-0.2778203334742791,0.3336218892672142,0.2778203334742791
M2,platelets_max,0.030158165618794325,-0.20059740019471461,0.030158165618794325,0.20059740019471461
M2,platelets_std,0.38889324957861837,0.21027893392002653,0.38889324957861837,0.21027893392002653
M2,platelets_first,-0.0644726945583913,-0.20073444097680138,0.0644726945583913,0.20073444097680138
M2,platelets_last,-0.16905841348260048,-0.20794922227720408,0.16905841348260048,0.20794922227720408
M2,platelets_delta,-0.14894312286753975,-0.11102774714821384,0.14894312286753975,0.11102774714821384
M2,platelets_slope,-0.05633301737078575,-0.1534910290011461,0.05633301737078575,0.1534910290011461
M2,heart_rate_mean,-0.027087211251427733,0.16775624565043554,0.027087211251427733,0.16775624565043554
M2,heart_rate_median,-0.10556353629141714,0.08083447412060833,0.10556353629141714,0.08083447412060833
M2,heart_rate_min,-0.11351620045243171,0.22410345633158302,0.11351620045243171,0.22410345633158302
M2,heart_rate_max,0.1547372466843449,0.20013069941418848,0.1547372466843449,0.20013069941418848
M2,heart_rate_std,0.19050114144806932,0.026068928642044575,0.19050114144806932,0.026068928642044575
M2,heart_rate_first,-0.11331310172647939,0.1371640172767023,0.11331310172647939,0.1371640172767023
M2,heart_rate_last,0.09213506714498462,0.1350734276985616,0.09213506714498462,0.1350734276985616
M2,heart_rate_delta,0.20499469749322535,0.03273422794618926,0.20499469749322535,0.03273422794618926
M2,heart_rate_slope,-0.2912393020018847,-0.09011177923330246,0.2912393020018847,0.09011177923330246
M2,mbp_mean,0.016816062706026366,0.42062755416298514,0.016816062706026366,0.42062755416298514
M2,mbp_median,-0.02541974724756125,0.376864095016783,0.02541974724756125,0.376864095016783
M2,mbp_min,-0.25791771607501435,0.14675884738320127,0.25791771607501435,0.14675884738320127
M2,mbp_max,0.09887573239567476,0.16589444070193513,0.09887573239567476,0.16589444070193513
M2,mbp_std,0.21173921255405528,0.15822291547320433,0.21173921255405528,0.15822291547320433
M2,mbp_first,0.37899007696254533,0.31869435501304033,0.37899007696254533,0.31869435501304033
M2,mbp_last,-0.2382300340149296,-0.03874370763381128,0.2382300340149296,0.03874370763381128
M2,mbp_delta,-0.3909969550199833,-0.20897309553239035,0.3909969550199833,0.20897309553239035
M2,mbp_slope,0.08235572913739862,0.0612488102065841,0.08235572913739862,0.0612488102065841
M2,resp_rate_mean,-0.01698131921653636,0.030798795672387507,0.01698131921653636,0.030798795672387507
M2,resp_rate_median,0.015481125537578784,0.07009367309322037,0.015481125537578784,0.07009367309322037
M2,resp_rate_min,-0.3846766978150972,-0.3065531333215089,0.3846766978150972,0.3065531333215089
M2,resp_rate_max,0.2007452596023385,0.1442306706676399,0.2007452596023385,0.1442306706676399
M2,resp_rate_std,0.34650819670240324,0.3053656435600378,0.34650819670240324,0.3053656435600378
M2,resp_rate_first,0.04174704090763232,0.13885272219094813,0.04174704090763232,0.13885272219094813
M2,resp_rate_last,-0.2069725888793872,-0.2879455572192111,0.2069725888793872,0.2879455572192111
M2,resp_rate_delta,-0.20521648711916185,-0.3362841003428293,0.20521648711916185,0.3362841003428293
M2,resp_rate_slope,-0.3291324378269952,-0.285465376750486,0.3291324378269952,0.285465376750486
M2,spo2_mean,0.08586755680288735,-0.010096565790772217,0.08586755680288735,0.010096565790772217
M2,spo2_median,0.09363418946232704,0.07332857042596241,0.09363418946232704,0.07332857042596241
M2,spo2_min,0.03702895538399646,-0.07023554182797374,0.03702895538399646,0.07023554182797374
M2,spo2_max,0.10889521660488247,-0.045571613686379436,0.10889521660488247,0.045571613686379436
M2,spo2_std,-0.07732881635557594,0.057047426156471535,0.07732881635557594,0.057047426156471535
M2,spo2_first,0.1262431955180351,0.09097202660472387,0.1262431955180351,0.09097202660472387
M2,spo2_last,0.286444542057176,0.19761265439786205,0.286444542057176,0.19761265439786205
M2,spo2_delta,0.21979386093098371,0.14950338992371764,0.21979386093098371,0.14950338992371764
M2,spo2_slope,0.12801660531171657,0.11475314154290571,0.12801660531171657,0.11475314154290571
M2,sofa_mean,0.19415707662127196,0.09131805287964626,0.19415707662127196,0.09131805287964626
M2,sofa_median,0.09534437259980769,-0.05089692020803554,0.09534437259980769,0.05089692020803554
M2,sofa_min,-0.06566473655177056,0.08901103688872533,0.06566473655177056,0.08901103688872533
M2,sofa_max,0.2840924437461351,0.14782437648012367,0.2840924437461351,0.14782437648012367
M2,sofa_std,0.26036347800726584,0.031088159909191268,0.26036347800726584,0.031088159909191268
M2,sofa_first,-0.0008252217574418832,0.15190892191961827,0.0008252217574418832,0.15190892191961827
M2,sofa_last,0.2393360555243681,0.09758715267304524,0.2393360555243681,0.09758715267304524
M2,sofa_delta,0.2289891530983998,-0.05044880980898843,0.2289891530983998,0.05044880980898843
M2,sofa_slope,-0.2340748107315247,-0.1636584231759131,0.2340748107315247,0.1636584231759131
M2,any_vasopressor_mean,0.3476667801781826,0.2105701801197275,0.3476667801781826,0.2105701801197275
M2,any_vasopressor_median,0.36097058519075376,0.34846493344466584,0.36097058519075376,0.34846493344466584
M2,any_vasopressor_min,0.0,0.0,0.0,0.0
M2,any_vasopressor_max,0.46036010231411767,0.24183545101008716,0.46036010231411767,0.24183545101008716
M2,any_vasopressor_std,0.3607025391498689,0.147784734292439,0.3607025391498689,0.147784734292439
M2,any_vasopressor_first,-0.05156979225144791,-0.09499966456875888,0.05156979225144791,0.09499966456875888
M2,any_vasopressor_last,0.40641152859496454,0.29943919396578556,0.40641152859496454,0.29943919396578556
M2,any_vasopressor_delta,0.3552431164467167,0.29519949670765494,0.3552431164467167,0.29519949670765494
M2,any_vasopressor_slope,-0.10514029885009696,-0.04550999749977502,0.10514029885009696,0.04550999749977502
M2,ventilation_on_mean,0.05931184739211846,0.05765157951337552,0.05931184739211846,0.05765157951337552
M2,ventilation_on_median,-0.053335035471639945,-0.013052299229404969,0.053335035471639945,0.013052299229404969
M2,ventilation_on_min,-0.21351705677922375,-0.094851579962795,0.21351705677922375,0.094851579962795
M2,ventilation_on_max,0.17974101849913576,0.09087977587516821,0.17974101849913576,0.09087977587516821
M2,ventilation_on_std,0.3499225856334743,0.21661890847117143,0.3499225856334743,0.21661890847117143
M2,ventilation_on_first,-0.16447765342760418,-0.07993362529034084,0.16447765342760418,0.07993362529034084
M2,ventilation_on_last,0.05266806531497239,0.06239420293078845,0.05266806531497239,0.06239420293078845
M2,ventilation_on_delta,0.15657003347357937,0.10710032506636692,0.15657003347357937,0.10710032506636692
M2,ventilation_on_slope,-0.029209584041705868,0.0378868048525701,0.029209584041705868,0.0378868048525701
M3,age,0.15080845249480598,0.017123419914301975,0.15080845249480598,0.017123419914301975
M3,bmi,0.20767902143712633,0.11962966010062882,0.20767902143712633,0.11962966010062882
M3,hemoglobin_mean,0.4216881368362494,0.1168442865936954,0.4216881368362494,0.1168442865936954
M3,hemoglobin_median,0.41938890511699584,0.09453984711827536,0.41938890511699584,0.09453984711827536
M3,hemoglobin_min,0.1400619973455173,0.036242914068448574,0.1400619973455173,0.036242914068448574
M3,hemoglobin_max,0.6769625235066796,0.21836599614658417,0.6769625235066796,0.21836599614658417
M3,hemoglobin_std,1.355352167837452,0.5573615882151531,1.355352167837452,0.5573615882151531
M3,hemoglobin_first,0.4456913664400521,0.15459311238595397,0.4456913664400521,0.15459311238595397
M3,hemoglobin_last,0.3696116063607625,0.11115571973137055,0.3696116063607625,0.11115571973137055
M3,hemoglobin_delta,-0.24170216371139952,-0.12314811244321704,0.24170216371139952,0.12314811244321704
M3,hemoglobin_slope,0.4326672609243223,-0.08631897369130488,0.4326672609243223,0.08631897369130488
M3,lactate_mean,0.17210729838305724,0.10497458588935216,0.17210729838305724,0.10497458588935216
M3,lactate_median,0.08546485692179924,0.04428509125093563,0.08546485692179924,0.04428509125093563
M3,lactate_min,-0.23612918376189299,0.005725218158344137,0.23612918376189299,0.005725218158344137
M3,lactate_max,0.6194919419418681,0.3682686377639645,0.6194919419418681,0.3682686377639645
M3,lactate_std,0.7307362227662919,0.33548708715045755,0.7307362227662919,0.33548708715045755
M3,lactate_first,0.1547149723248644,0.20387278363666586,0.1547149723248644,0.20387278363666586
M3,lactate_last,0.4923991859465378,0.29000868345850916,0.4923991859465378,0.29000868345850916
M3,lactate_delta,0.3068326884067818,0.08947575388372296,0.3068326884067818,0.08947575388372296
M3,lactate_slope,-0.05052502455836107,-0.3363524738265313,0.05052502455836107,0.3363524738265313
M3,creatinine_mean,0.01560995614288005,0.020437991200210205,0.01560995614288005,0.020437991200210205
M3,creatinine_median,0.0074615044770027375,0.013803516671542232,0.0074615044770027375,0.013803516671542232
M3,creatinine_min,-0.12372367296272939,-0.07892782742046721,0.12372367296272939,0.07892782742046721
M3,creatinine_max,0.0644457801950716,0.02009133306928505,0.0644457801950716,0.02009133306928505
M3,creatinine_std,0.21109730322200473,-0.005887152195017034,0.21109730322200473,0.005887152195017034
M3,creatinine_first,-0.08264739859099894,-0.04516077782742461,0.08264739859099894,0.04516077782742461
M3,creatinine_last,0.07852266133349689,0.04009674352000626,0.07852266133349689,0.04009674352000626
M3,creatinine_delta,0.3358674262779352,0.17736118261941802,0.3358674262779352,0.17736118261941802
M3,creatinine_slope,0.20691391856967975,0.04995891619847065,0.20691391856967975,0.04995891619847065
M3,platelets_mean,0.03839756298131813,-0.00478147834176759,0.03839756298131813,0.00478147834176759
M3,platelets_median,0.04424725157854653,-0.02895075086081126,0.04424725157854653,0.02895075086081126
M3,platelets_min,-0.11612401764043973,-0.01315153378745984,0.11612401764043973,0.01315153378745984
M3,platelets_max,0.18528061770273271,0.012473112727467744,0.18528061770273271,0.012473112727467744
M3,platelets_std,0.9020708906166707,0.09992101733648764,0.9020708906166707,0.09992101733648764
M3,platelets_first,-0.011684104199663708,0.0018475604240883443,0.011684104199663708,0.0018475604240883443
M3,platelets_last,0.04269876919408726,-0.0277657945268601,0.04269876919408726,0.0277657945268601
M3,platelets_delta,0.16489435466306754,-0.09010351759528136,0.16489435466306754,0.09010351759528136
M3,platelets_slope,0.2651325532784881,-0.048153285766272834,0.2651325532784881,0.048153285766272834
M3,heart_rate_mean,-0.06313200826557246,0.04022983533875297,0.06313200826557246,0.04022983533875297
M3,heart_rate_median,-0.13153624844289288,-0.0251903384230892,0.13153624844289288,0.0251903384230892
M3,heart_rate_min,-0.24259386195585605,0.07731868123755997,0.24259386195585605,0.07731868123755997
M3,heart_rate_max,0.26080246963353604,0.07614946865504797,0.26080246963353604,0.07614946865504797
M3,heart_rate_std,0.3226646683407277,-0.11035520801152916,0.3226646683407277,0.11035520801152916
M3,heart_rate_first,-0.2771338519036583,-0.11871446603333678,0.2771338519036583,0.11871446603333678
M3,heart_rate_last,0.14012813996489676,0.13942800763724686,0.14012813996489676,0.13942800763724686
M3,heart_rate_delta,0.4325613308564603,0.27036762698745215,0.4325613308564603,0.27036762698745215
M3,heart_rate_slope,0.09289164825864214,-0.0997604248992196,0.09289164825864214,0.0997604248992196
M3,mbp_mean,-0.1290428091885521,-0.08376454001245963,0.1290428091885521,0.08376454001245963
M3,mbp_median,-0.10260494033670903,-0.041076959618080236,0.10260494033670903,0.041076959618080236
M3,mbp_min,-0.5322709694932997,-0.34809805848750586,0.5322709694932997,0.34809805848750586
M3,mbp_max,0.26116939175335674,0.13931192282582752,0.26116939175335674,0.13931192282582752
M3,mbp_std,0.29337624538911744,0.1497603095358089,0.29337624538911744,0.1497603095358089
M3,mbp_first,0.09930042936525989,0.11129031833714398,0.09930042936525989,0.11129031833714398
M3,mbp_last,-0.42240107602193144,-0.33542807972358246,0.42240107602193144,0.33542807972358246
M3,mbp_delta,-0.47220154842179685,-0.4054557816937122,0.47220154842179685,0.4054557816937122
M3,mbp_slope,0.10998697377473875,0.09286447954473422,0.10998697377473875,0.09286447954473422
M3,resp_rate_mean,-0.07993612463457339,-0.03495059036452278,0.07993612463457339,0.03495059036452278
M3,resp_rate_median,-0.14916459564917992,-0.09159261603893534,0.14916459564917992,0.09159261603893534
M3,resp_rate_min,-0.36412569444246273,-0.2612323454010769,0.36412569444246273,0.2612323454010769
M3,resp_rate_max,0.3416817265625183,0.20223008505976264,0.3416817265625183,0.20223008505976264
M3,resp_rate_std,0.27602926531162975,0.16897393215093398,0.27602926531162975,0.16897393215093398
M3,resp_rate_first,-0.3324831257738678,-0.21779910770964217,0.3324831257738678,0.21779910770964217
M3,resp_rate_last,0.18560617101449378,0.05930796974791408,0.18560617101449378,0.05930796974791408
M3,resp_rate_delta,0.49083536426831176,0.25348595020421494,0.49083536426831176,0.25348595020421494
M3,resp_rate_slope,0.14198389300595882,0.0005623056436295788,0.14198389300595882,0.0005623056436295788
M3,spo2_mean,-0.2068090355548038,-0.23638816380034194,0.2068090355548038,0.23638816380034194
M3,spo2_median,-0.1289897871068139,-0.18272564549136452,0.1289897871068139,0.18272564549136452
M3,spo2_min,-0.5034673369382405,-0.3719683055051416,0.5034673369382405,0.3719683055051416
M3,spo2_max,0.05648306574428037,-0.02824084062451984,0.05648306574428037,0.02824084062451984
M3,spo2_std,0.4392719368011803,0.35578315472451083,0.4392719368011803,0.35578315472451083
M3,spo2_first,-0.1317537066935333,-0.11130255317717398,0.1317537066935333,0.11130255317717398
M3,spo2_last,-0.07337766514301466,-0.17680046268422808,0.07337766514301466,0.17680046268422808
M3,spo2_delta,0.06638942652686647,-0.03237871957725406,0.06638942652686647,0.03237871957725406
M3,spo2_slope,-0.04049393762958631,-0.09379062014707734,0.04049393762958631,0.09379062014707734
M3,sofa_mean,-0.06749530368494243,-0.03363939516221876,0.06749530368494243,0.03363939516221876
M3,sofa_median,-0.04567100671619466,-0.01780326104473564,0.04567100671619466,0.01780326104473564
M3,sofa_min,-0.3073663550395656,-0.2000262194908782,0.3073663550395656,0.2000262194908782
M3,sofa_max,0.17544944283716563,0.11014176620384042,0.17544944283716563,0.11014176620384042
M3,sofa_std,0.5932672718548475,0.3191301937461946,0.5932672718548475,0.3191301937461946
M3,sofa_first,-0.061416522454504505,-0.008427310571128211,0.061416522454504505,0.008427310571128211
