feature,stat,value,cluster,k,n_transfused,n_control
methemoglobin_min,missing_rate,1.0,4,6,11,10
methemoglobin_post_mean,mean,,4,6,11,10
methemoglobin_post_mean,median,,4,6,11,10
methemoglobin_post_mean,missing_rate,1.0,4,6,11,10
methemoglobin_pre_mean,mean,,4,6,11,10
methemoglobin_pre_mean,median,,4,6,11,10
methemoglobin_pre_mean,missing_rate,1.0,4,6,11,10
methemoglobin_slope,mean,,4,6,11,10
methemoglobin_slope,median,,4,6,11,10
methemoglobin_slope,missing_rate,1.0,4,6,11,10
methemoglobin_std,mean,,4,6,11,10
methemoglobin_std,median,,4,6,11,10
methemoglobin_std,missing_rate,1.0,4,6,11,10
mild_liver_disease_max,mean,0.5454545454545454,4,6,11,10
mild_liver_disease_max,median,1.0,4,6,11,10
mild_liver_disease_max,missing_rate,0.0,4,6,11,10
mild_liver_disease_mean,mean,0.5454545454545454,4,6,11,10
mild_liver_disease_mean,median,1.0,4,6,11,10
mild_liver_disease_mean,missing_rate,0.0,4,6,11,10
mild_liver_disease_median,mean,0.5454545454545454,4,6,11,10
mild_liver_disease_median,median,1.0,4,6,11,10
mild_liver_disease_median,missing_rate,0.0,4,6,11,10
mild_liver_disease_min,mean,0.5454545454545454,4,6,11,10
mild_liver_disease_min,median,1.0,4,6,11,10
mild_liver_disease_min,missing_rate,0.0,4,6,11,10
mild_liver_disease_std,mean,0.0,4,6,11,10
mild_liver_disease_std,median,0.0,4,6,11,10
mild_liver_disease_std,missing_rate,0.0,4,6,11,10
milrinone_rate_mcgkgmin_max,mean,0.0,4,6,11,10
milrinone_rate_mcgkgmin_max,median,0.0,4,6,11,10
milrinone_rate_mcgkgmin_max,missing_rate,0.0,4,6,11,10
milrinone_rate_mcgkgmin_mean,mean,0.0,4,6,11,10
milrinone_rate_mcgkgmin_mean,median,0.0,4,6,11,10
milrinone_rate_mcgkgmin_mean,missing_rate,0.0,4,6,11,10
milrinone_rate_mcgkgmin_median,mean,0.0,4,6,11,10
milrinone_rate_mcgkgmin_median,median,0.0,4,6,11,10
milrinone_rate_mcgkgmin_median,missing_rate,0.0,4,6,11,10
milrinone_rate_mcgkgmin_min,mean,0.0,4,6,11,10
milrinone_rate_mcgkgmin_min,median,0.0,4,6,11,10
milrinone_rate_mcgkgmin_min,missing_rate,0.0,4,6,11,10
milrinone_rate_mcgkgmin_std,mean,0.0,4,6,11,10
milrinone_rate_mcgkgmin_std,median,0.0,4,6,11,10
milrinone_rate_mcgkgmin_std,missing_rate,0.0,4,6,11,10
mpv_max,mean,,4,6,11,10
mpv_max,median,,4,6,11,10
mpv_max,missing_rate,1.0,4,6,11,10
mpv_mean,mean,,4,6,11,10
mpv_mean,median,,4,6,11,10
mpv_mean,missing_rate,1.0,4,6,11,10
mpv_median,mean,,4,6,11,10
mpv_median,median,,4,6,11,10
mpv_median,missing_rate,1.0,4,6,11,10
mpv_min,mean,,4,6,11,10
mpv_min,median,,4,6,11,10
mpv_min,missing_rate,1.0,4,6,11,10
mpv_std,mean,,4,6,11,10
mpv_std,median,,4,6,11,10
mpv_std,missing_rate,1.0,4,6,11,10
myocardial_infarct_max,mean,0.2727272727272727,4,6,11,10
myocardial_infarct_max,median,0.0,4,6,11,10
myocardial_infarct_max,missing_rate,0.0,4,6,11,10
myocardial_infarct_mean,mean,0.2727272727272727,4,6,11,10
myocardial_infarct_mean,median,0.0,4,6,11,10
myocardial_infarct_mean,missing_rate,0.0,4,6,11,10
myocardial_infarct_median,mean,0.2727272727272727,4,6,11,10
myocardial_infarct_median,median,0.0,4,6,11,10
myocardial_infarct_median,missing_rate,0.0,4,6,11,10
myocardial_infarct_min,mean,0.2727272727272727,4,6,11,10
myocardial_infarct_min,median,0.0,4,6,11,10
myocardial_infarct_min,missing_rate,0.0,4,6,11,10
myocardial_infarct_std,mean,0.0,4,6,11,10
myocardial_infarct_std,median,0.0,4,6,11,10
myocardial_infarct_std,missing_rate,0.0,4,6,11,10
nee_mcgkgmin_max,mean,0.12090909090909091,4,6,11,10
nee_mcgkgmin_max,median,0.1,4,6,11,10
nee_mcgkgmin_max,missing_rate,0.0,4,6,11,10
nee_mcgkgmin_mean,mean,0.0029498920915258745,4,6,11,10
nee_mcgkgmin_mean,median,0.0003466204506065858,4,6,11,10
nee_mcgkgmin_mean,missing_rate,0.0,4,6,11,10
nee_mcgkgmin_median,mean,0.0,4,6,11,10
nee_mcgkgmin_median,median,0.0,4,6,11,10
nee_mcgkgmin_median,missing_rate,0.0,4,6,11,10
nee_mcgkgmin_min,mean,0.0,4,6,11,10
nee_mcgkgmin_min,median,0.0,4,6,11,10
nee_mcgkgmin_min,missing_rate,0.0,4,6,11,10
nee_mcgkgmin_std,mean,0.01471340872221592,4,6,11,10
nee_mcgkgmin_std,median,0.006913622725558513,4,6,11,10
nee_mcgkgmin_std,missing_rate,0.0,4,6,11,10
norepinephrine_rate_mcgkgmin_max,mean,0.0890909090909091,4,6,11,10
norepinephrine_rate_mcgkgmin_max,median,0.0,4,6,11,10
norepinephrine_rate_mcgkgmin_max,missing_rate,0.0,4,6,11,10
norepinephrine_rate_mcgkgmin_mean,mean,0.013340118863535777,4,6,11,10
norepinephrine_rate_mcgkgmin_mean,median,0.0,4,6,11,10
norepinephrine_rate_mcgkgmin_mean,missing_rate,0.0,4,6,11,10
norepinephrine_rate_mcgkgmin_median,mean,0.0,4,6,11,10
norepinephrine_rate_mcgkgmin_median,median,0.0,4,6,11,10
norepinephrine_rate_mcgkgmin_median,missing_rate,0.0,4,6,11,10
norepinephrine_rate_mcgkgmin_min,mean,0.0,4,6,11,10
norepinephrine_rate_mcgkgmin_min,median,0.0,4,6,11,10
norepinephrine_rate_mcgkgmin_min,missing_rate,0.0,4,6,11,10
norepinephrine_rate_mcgkgmin_std,mean,0.019200353572737514,4,6,11,10
norepinephrine_rate_mcgkgmin_std,median,0.0,4,6,11,10
norepinephrine_rate_mcgkgmin_std,missing_rate,0.0,4,6,11,10
ntprobnp_max,mean,,4,6,11,10
ntprobnp_max,median,,4,6,11,10
ntprobnp_max,missing_rate,1.0,4,6,11,10
ntprobnp_mean,mean,,4,6,11,10
ntprobnp_mean,median,,4,6,11,10
ntprobnp_mean,missing_rate,1.0,4,6,11,10
ntprobnp_median,mean,,4,6,11,10
ntprobnp_median,median,,4,6,11,10
ntprobnp_median,missing_rate,1.0,4,6,11,10
ntprobnp_min,mean,,4,6,11,10
ntprobnp_min,median,,4,6,11,10
ntprobnp_min,missing_rate,1.0,4,6,11,10
ntprobnp_std,mean,,4,6,11,10
ntprobnp_std,median,,4,6,11,10
ntprobnp_std,missing_rate,1.0,4,6,11,10
peptic_ulcer_disease_max,mean,0.09090909090909091,4,6,11,10
peptic_ulcer_disease_max,median,0.0,4,6,11,10
peptic_ulcer_disease_max,missing_rate,0.0,4,6,11,10
peptic_ulcer_disease_mean,mean,0.09090909090909091,4,6,11,10
peptic_ulcer_disease_mean,median,0.0,4,6,11,10
peptic_ulcer_disease_mean,missing_rate,0.0,4,6,11,10
peptic_ulcer_disease_median,mean,0.09090909090909091,4,6,11,10
peptic_ulcer_disease_median,median,0.0,4,6,11,10
peptic_ulcer_disease_median,missing_rate,0.0,4,6,11,10
peptic_ulcer_disease_min,mean,0.09090909090909091,4,6,11,10
peptic_ulcer_disease_min,median,0.0,4,6,11,10
peptic_ulcer_disease_min,missing_rate,0.0,4,6,11,10
peptic_ulcer_disease_std,mean,0.0,4,6,11,10
peptic_ulcer_disease_std,median,0.0,4,6,11,10
peptic_ulcer_disease_std,missing_rate,0.0,4,6,11,10
peripheral_vascular_disease_max,mean,0.09090909090909091,4,6,11,10
peripheral_vascular_disease_max,median,0.0,4,6,11,10
peripheral_vascular_disease_max,missing_rate,0.0,4,6,11,10
peripheral_vascular_disease_mean,mean,0.09090909090909091,4,6,11,10
peripheral_vascular_disease_mean,median,0.0,4,6,11,10
peripheral_vascular_disease_mean,missing_rate,0.0,4,6,11,10
peripheral_vascular_disease_median,mean,0.09090909090909091,4,6,11,10
peripheral_vascular_disease_median,median,0.0,4,6,11,10
peripheral_vascular_disease_median,missing_rate,0.0,4,6,11,10
peripheral_vascular_disease_min,mean,0.09090909090909091,4,6,11,10
peripheral_vascular_disease_min,median,0.0,4,6,11,10
peripheral_vascular_disease_min,missing_rate,0.0,4,6,11,10
peripheral_vascular_disease_std,mean,0.0,4,6,11,10
peripheral_vascular_disease_std,median,0.0,4,6,11,10
peripheral_vascular_disease_std,missing_rate,0.0,4,6,11,10
phenylephrine_rate_mcgkgmin_max,mean,0.6827272727272727,4,6,11,10
phenylephrine_rate_mcgkgmin_max,median,0.0,4,6,11,10
phenylephrine_rate_mcgkgmin_max,missing_rate,0.0,4,6,11,10
phenylephrine_rate_mcgkgmin_mean,mean,0.03252122294531792,4,6,11,10
phenylephrine_rate_mcgkgmin_mean,median,0.0,4,6,11,10
phenylephrine_rate_mcgkgmin_mean,missing_rate,0.0,4,6,11,10
phenylephrine_rate_mcgkgmin_median,mean,0.0,4,6,11,10
phenylephrine_rate_mcgkgmin_median,median,0.0,4,6,11,10
phenylephrine_rate_mcgkgmin_median,missing_rate,0.0,4,6,11,10
phenylephrine_rate_mcgkgmin_min,mean,0.0,4,6,11,10
phenylephrine_rate_mcgkgmin_min,median,0.0,4,6,11,10
phenylephrine_rate_mcgkgmin_min,missing_rate,0.0,4,6,11,10
phenylephrine_rate_mcgkgmin_std,mean,0.12243627084581976,4,6,11,10
phenylephrine_rate_mcgkgmin_std,median,0.0,4,6,11,10
phenylephrine_rate_mcgkgmin_std,missing_rate,0.0,4,6,11,10
phosphorus_max,mean,5.009090909090909,4,6,11,10
phosphorus_max,median,4.3,4,6,11,10
phosphorus_max,missing_rate,0.0,4,6,11,10
phosphorus_mean,mean,4.188124277746653,4,6,11,10
phosphorus_mean,median,4.161596958174883,4,6,11,10
phosphorus_mean,missing_rate,0.0,4,6,11,10
phosphorus_median,mean,4.245454545454546,4,6,11,10
phosphorus_median,median,4.3,4,6,11,10
phosphorus_median,missing_rate,0.0,4,6,11,10
phosphorus_min,mean,2.8272727272727276,4,6,11,10
phosphorus_min,median,3.5,4,6,11,10
phosphorus_min,missing_rate,0.0,4,6,11,10
phosphorus_std,mean,0.5971035192355921,4,6,11,10
phosphorus_std,median,0.395005143325663,4,6,11,10
phosphorus_std,missing_rate,0.0,4,6,11,10
platelets_delta,mean,-22.041743134146703,4,6,11,10
platelets_delta,median,-37.33386809686637,4,6,11,10
platelets_delta,missing_rate,0.0,4,6,11,10
platelets_max,mean,223.27272727272728,4,6,11,10
platelets_max,median,250.0,4,6,11,10
platelets_max,missing_rate,0.0,4,6,11,10
platelets_mean,mean,136.95259826153872,4,6,11,10
platelets_mean,median,134.24318181818182,4,6,11,10
platelets_mean,missing_rate,0.0,4,6,11,10
platelets_median,mean,132.36363636363637,4,6,11,10
platelets_median,median,137.0,4,6,11,10
platelets_median,missing_rate,0.0,4,6,11,10
platelets_min,mean,102.63636363636364,4,6,11,10
platelets_min,median,108.0,4,6,11,10
platelets_min,missing_rate,0.0,4,6,11,10
platelets_post_mean,mean,114.91085512739201,4,6,11,10
platelets_post_mean,median,125.9046793760832,4,6,11,10
platelets_post_mean,missing_rate,0.0,4,6,11,10
platelets_pre_mean,mean,136.95259826153872,4,6,11,10
platelets_pre_mean,median,134.24318181818182,4,6,11,10
platelets_pre_mean,missing_rate,0.0,4,6,11,10
platelets_slope,mean,-0.06663583726084187,4,6,11,10
platelets_slope,median,-0.042402204332745094,4,6,11,10
platelets_slope,missing_rate,0.0,4,6,11,10
platelets_std,mean,31.956110822403744,4,6,11,10
platelets_std,median,30.869586679547215,4,6,11,10
platelets_std,missing_rate,0.0,4,6,11,10
potassium_max,mean,4.3,4,6,11,10
potassium_max,median,4.2,4,6,11,10
potassium_max,missing_rate,0.0,4,6,11,10
potassium_mean,mean,4.00492158543663,4,6,11,10
potassium_mean,median,4.042205323193935,4,6,11,10
potassium_mean,missing_rate,0.0,4,6,11,10
potassium_median,mean,3.972727272727273,4,6,11,10
potassium_median,median,4.0,4,6,11,10
potassium_median,missing_rate,0.0,4,6,11,10
potassium_min,mean,3.6454545454545455,4,6,11,10
potassium_min,median,3.7,4,6,11,10
potassium_min,missing_rate,0.0,4,6,11,10
potassium_std,mean,0.2323441718984155,4,6,11,10
potassium_std,median,0.1972433311474193,4,6,11,10
potassium_std,missing_rate,0.0,4,6,11,10
pt_max,mean,32.61818181818182,4,6,11,10
pt_max,median,20.1,4,6,11,10
pt_max,missing_rate,0.0,4,6,11,10
pt_mean,mean,26.114229437852817,4,6,11,10
pt_mean,median,17.228378378378373,4,6,11,10
pt_mean,missing_rate,0.0,4,6,11,10
pt_median,mean,26.781818181818178,4,6,11,10
pt_median,median,16.6,4,6,11,10
pt_median,missing_rate,0.0,4,6,11,10
pt_min,mean,13.372727272727273,4,6,11,10
pt_min,median,12.2,4,6,11,10
pt_min,missing_rate,0.0,4,6,11,10
pt_std,mean,5.267633937823302,4,6,11,10
pt_std,median,2.4944382578492945,4,6,11,10
pt_std,missing_rate,0.0,4,6,11,10
ptt_max,mean,50.71818181818182,4,6,11,10
ptt_max,median,41.3,4,6,11,10
ptt_max,missing_rate,0.0,4,6,11,10
ptt_mean,mean,38.71638120396321,4,6,11,10
ptt_mean,median,33.71074523396885,4,6,11,10
ptt_mean,missing_rate,0.0,4,6,11,10
ptt_median,mean,36.163636363636364,4,6,11,10
ptt_median,median,33.5,4,6,11,10
ptt_median,missing_rate,0.0,4,6,11,10
ptt_min,mean,30.66363636363636,4,6,11,10
ptt_min,median,30.0,4,6,11,10
ptt_min,missing_rate,0.0,4,6,11,10
ptt_std,mean,6.674855224343083,4,6,11,10
ptt_std,median,3.1488273679309526,4,6,11,10
ptt_std,missing_rate,0.0,4,6,11,10
rbc_amount_ml_event_max,mean,597.6363636363636,4,6,11,10
rbc_amount_ml_event_max,median,350.0,4,6,11,10
rbc_amount_ml_event_max,missing_rate,0.0,4,6,11,10
rbc_amount_ml_event_mean,mean,1.8060522639564984,4,6,11,10
rbc_amount_ml_event_mean,median,1.0736196319018405,4,6,11,10
rbc_amount_ml_event_mean,missing_rate,0.0,4,6,11,10
rbc_amount_ml_event_median,mean,0.0,4,6,11,10
rbc_amount_ml_event_median,median,0.0,4,6,11,10
rbc_amount_ml_event_median,missing_rate,0.0,4,6,11,10
rbc_amount_ml_event_min,mean,0.0,4,6,11,10
rbc_amount_ml_event_min,median,0.0,4,6,11,10
rbc_amount_ml_event_min,missing_rate,0.0,4,6,11,10
rbc_amount_ml_event_std,mean,30.98248618231173,4,6,11,10
rbc_amount_ml_event_std,median,19.354953165834296,4,6,11,10
rbc_amount_ml_event_std,missing_rate,0.0,4,6,11,10
rbc_totalamount_ml_icu_max,mean,597.6363636363636,4,6,11,10
rbc_totalamount_ml_icu_max,median,350.0,4,6,11,10
rbc_totalamount_ml_icu_max,missing_rate,0.0,4,6,11,10
rbc_totalamount_ml_icu_mean,mean,1.8060522639564984,4,6,11,10
rbc_totalamount_ml_icu_mean,median,1.0736196319018405,4,6,11,10
rbc_totalamount_ml_icu_mean,missing_rate,0.0,4,6,11,10
rbc_totalamount_ml_icu_median,mean,0.0,4,6,11,10
rbc_totalamount_ml_icu_median,median,0.0,4,6,11,10
rbc_totalamount_ml_icu_median,missing_rate,0.0,4,6,11,10
rbc_totalamount_ml_icu_min,mean,0.0,4,6,11,10
rbc_totalamount_ml_icu_min,median,0.0,4,6,11,10
rbc_totalamount_ml_icu_min,missing_rate,0.0,4,6,11,10
rbc_totalamount_ml_icu_std,mean,30.98248618231173,4,6,11,10
rbc_totalamount_ml_icu_std,median,19.354953165834296,4,6,11,10
rbc_totalamount_ml_icu_std,missing_rate,0.0,4,6,11,10
renal_disease_max,mean,0.09090909090909091,4,6,11,10
renal_disease_max,median,0.0,4,6,11,10
renal_disease_max,missing_rate,0.0,4,6,11,10
renal_disease_mean,mean,0.09090909090909091,4,6,11,10
renal_disease_mean,median,0.0,4,6,11,10
renal_disease_mean,missing_rate,0.0,4,6,11,10
renal_disease_median,mean,0.09090909090909091,4,6,11,10
renal_disease_median,median,0.0,4,6,11,10
renal_disease_median,missing_rate,0.0,4,6,11,10
renal_disease_min,mean,0.09090909090909091,4,6,11,10
renal_disease_min,median,0.0,4,6,11,10
renal_disease_min,missing_rate,0.0,4,6,11,10
renal_disease_std,mean,0.0,4,6,11,10
renal_disease_std,median,0.0,4,6,11,10
renal_disease_std,missing_rate,0.0,4,6,11,10
resp_rate_delta,mean,1.4013413639755299,4,6,11,10
resp_rate_delta,median,2.191806213917612,4,6,11,10
resp_rate_delta,missing_rate,0.0,4,6,11,10
resp_rate_max,mean,29.363636363636363,4,6,11,10
resp_rate_max,median,31.0,4,6,11,10
resp_rate_max,missing_rate,0.0,4,6,11,10
resp_rate_mean,mean,20.44837543195197,4,6,11,10
resp_rate_mean,median,21.254752851711025,4,6,11,10
resp_rate_mean,missing_rate,0.0,4,6,11,10
resp_rate_median,mean,20.136363636363637,4,6,11,10
resp_rate_median,median,21.0,4,6,11,10
resp_rate_median,missing_rate,0.0,4,6,11,10
resp_rate_min,mean,13.454545454545455,4,6,11,10
resp_rate_min,median,15.0,4,6,11,10
resp_rate_min,missing_rate,0.0,4,6,11,10
resp_rate_post_mean,mean,21.849716795927495,4,6,11,10
resp_rate_post_mean,median,23.39168110918544,4,6,11,10
resp_rate_post_mean,missing_rate,0.0,4,6,11,10
resp_rate_pre_mean,mean,20.44837543195197,4,6,11,10
resp_rate_pre_mean,median,21.254752851711025,4,6,11,10
resp_rate_pre_mean,missing_rate,0.0,4,6,11,10
resp_rate_slope,mean,0.0009334516281052863,4,6,11,10
resp_rate_slope,median,0.0014426839397192464,4,6,11,10
resp_rate_slope,missing_rate,0.0,4,6,11,10
resp_rate_std,mean,3.498520957252839,4,6,11,10
resp_rate_std,median,3.7812032366375146,4,6,11,10
resp_rate_std,missing_rate,0.0,4,6,11,10
rheumatic_disease_max,mean,0.0,4,6,11,10
rheumatic_disease_max,median,0.0,4,6,11,10
rheumatic_disease_max,missing_rate,0.0,4,6,11,10
rheumatic_disease_mean,mean,0.0,4,6,11,10
rheumatic_disease_mean,median,0.0,4,6,11,10
rheumatic_disease_mean,missing_rate,0.0,4,6,11,10
rheumatic_disease_median,mean,0.0,4,6,11,10
rheumatic_disease_median,median,0.0,4,6,11,10
rheumatic_disease_median,missing_rate,0.0,4,6,11,10
rheumatic_disease_min,mean,0.0,4,6,11,10
rheumatic_disease_min,median,0.0,4,6,11,10
rheumatic_disease_min,missing_rate,0.0,4,6,11,10
rheumatic_disease_std,mean,0.0,4,6,11,10
rheumatic_disease_std,median,0.0,4,6,11,10
rheumatic_disease_std,missing_rate,0.0,4,6,11,10
rrt_on_max,mean,0.09090909090909091,4,6,11,10
rrt_on_max,median,0.0,4,6,11,10
rrt_on_max,missing_rate,0.0,4,6,11,10
rrt_on_mean,mean,0.0325105358217941,4,6,11,10
rrt_on_mean,median,0.0,4,6,11,10
rrt_on_mean,missing_rate,0.0,4,6,11,10
rrt_on_median,mean,0.0,4,6,11,10
rrt_on_median,median,0.0,4,6,11,10
rrt_on_median,missing_rate,0.0,4,6,11,10
rrt_on_min,mean,0.0,4,6,11,10
rrt_on_min,median,0.0,4,6,11,10
rrt_on_min,missing_rate,0.0,4,6,11,10
rrt_on_std,mean,0.04357256381149241,4,6,11,10
rrt_on_std,median,0.0,4,6,11,10
rrt_on_std,missing_rate,0.0,4,6,11,10
sapsii_max,mean,45.90909090909091,4,6,11,10
sapsii_max,median,36.0,4,6,11,10
sapsii_max,missing_rate,0.0,4,6,11,10
sapsii_mean,mean,45.90909090909091,4,6,11,10
sapsii_mean,median,36.0,4,6,11,10
sapsii_mean,missing_rate,0.0,4,6,11,10
sapsii_median,mean,45.90909090909091,4,6,11,10
sapsii_median,median,36.0,4,6,11,10
sapsii_median,missing_rate,0.0,4,6,11,10
sapsii_min,mean,45.90909090909091,4,6,11,10
sapsii_min,median,36.0,4,6,11,10
sapsii_min,missing_rate,0.0,4,6,11,10
sapsii_std,mean,0.0,4,6,11,10
sapsii_std,median,0.0,4,6,11,10
sapsii_std,missing_rate,0.0,4,6,11,10
sbp_delta,mean,1.3229733411569553,4,6,11,10
sbp_delta,median,-1.810184283121231,4,6,11,10
sbp_delta,missing_rate,0.0,4,6,11,10
sbp_max,mean,137.9090909090909,4,6,11,10
sbp_max,median,138.0,4,6,11,10
sbp_max,missing_rate,0.0,4,6,11,10
sbp_mean,mean,111.61553364810742,4,6,11,10
sbp_mean,median,109.91854419410745,4,6,11,10
sbp_mean,missing_rate,0.0,4,6,11,10
sbp_median,mean,110.36363636363636,4,6,11,10
sbp_median,median,110.0,4,6,11,10
sbp_median,missing_rate,0.0,4,6,11,10
sbp_min,mean,87.45454545454545,4,6,11,10
sbp_min,median,83.0,4,6,11,10
sbp_min,missing_rate,0.0,4,6,11,10
sbp_post_mean,mean,112.93850698926434,4,6,11,10
sbp_post_mean,median,108.10485268630849,4,6,11,10
sbp_post_mean,missing_rate,0.0,4,6,11,10
sbp_pre_mean,mean,111.61553364810742,4,6,11,10
sbp_pre_mean,median,109.91854419410745,4,6,11,10
sbp_pre_mean,missing_rate,0.0,4,6,11,10
sbp_slope,mean,-0.007454487373348711,4,6,11,10
sbp_slope,median,-0.005473148809678073,4,6,11,10
sbp_slope,missing_rate,0.0,4,6,11,10
sbp_std,mean,10.385640997999428,4,6,11,10
sbp_std,median,10.04129951725582,4,6,11,10
sbp_std,missing_rate,0.0,4,6,11,10
severe_liver_disease_max,mean,0.45454545454545453,4,6,11,10
severe_liver_disease_max,median,0.0,4,6,11,10
severe_liver_disease_max,missing_rate,0.0,4,6,11,10
severe_liver_disease_mean,mean,0.45454545454545453,4,6,11,10
severe_liver_disease_mean,median,0.0,4,6,11,10
severe_liver_disease_mean,missing_rate,0.0,4,6,11,10
severe_liver_disease_median,mean,0.45454545454545453,4,6,11,10
severe_liver_disease_median,median,0.0,4,6,11,10
severe_liver_disease_median,missing_rate,0.0,4,6,11,10
severe_liver_disease_min,mean,0.45454545454545453,4,6,11,10
severe_liver_disease_min,median,0.0,4,6,11,10
severe_liver_disease_min,missing_rate,0.0,4,6,11,10
severe_liver_disease_std,mean,0.0,4,6,11,10
severe_liver_disease_std,median,0.0,4,6,11,10
severe_liver_disease_std,missing_rate,0.0,4,6,11,10
sodium_max,mean,143.36363636363637,4,6,11,10
sodium_max,median,140.0,4,6,11,10
sodium_max,missing_rate,0.0,4,6,11,10
sodium_mean,mean,140.2314933425919,4,6,11,10
sodium_mean,median,140.0,4,6,11,10
sodium_mean,missing_rate,0.0,4,6,11,10
sodium_median,mean,140.0,4,6,11,10
sodium_median,median,140.0,4,6,11,10
sodium_median,missing_rate,0.0,4,6,11,10
sodium_min,mean,137.63636363636363,4,6,11,10
sodium_min,median,137.0,4,6,11,10
sodium_min,missing_rate,0.0,4,6,11,10
sodium_std,mean,2.032797240190718,4,6,11,10
sodium_std,median,1.937670279991735,4,6,11,10
sodium_std,missing_rate,0.0,4,6,11,10
sofa_delta,mean,1.7283366214561517,4,6,11,10
sofa_delta,median,0.6225165562913908,4,6,11,10
sofa_delta,missing_rate,0.0,4,6,11,10
sofa_max,mean,9.454545454545455,4,6,11,10
sofa_max,median,9.0,4,6,11,10
sofa_max,missing_rate,0.0,4,6,11,10
sofa_mean,mean,7.814108445203201,4,6,11,10
sofa_mean,median,8.253918495297805,4,6,11,10
sofa_mean,missing_rate,0.0,4,6,11,10
sofa_median,mean,7.636363636363637,4,6,11,10
sofa_median,median,9.0,4,6,11,10
sofa_median,missing_rate,0.0,4,6,11,10
sofa_min,mean,4.0,4,6,11,10
sofa_min,median,4.0,4,6,11,10
sofa_min,missing_rate,0.0,4,6,11,10
sofa_post_mean,mean,9.542445066659354,4,6,11,10
sofa_post_mean,median,8.854419410745233,4,6,11,10
sofa_post_mean,missing_rate,0.0,4,6,11,10
sofa_pre_mean,mean,7.814108445203201,4,6,11,10
sofa_pre_mean,median,8.253918495297805,4,6,11,10
sofa_pre_mean,missing_rate,0.0,4,6,11,10
sofa_slope,mean,0.002034080128382812,4,6,11,10
sofa_slope,median,0.0010475371480770579,4,6,11,10
sofa_slope,missing_rate,0.0,4,6,11,10
sofa_std,mean,1.3962030700673453,4,6,11,10
sofa_std,median,1.3404041841684202,4,6,11,10
sofa_std,missing_rate,0.0,4,6,11,10
spo2_delta,mean,-2.805445674162752,4,6,11,10
spo2_delta,median,-2.357019064124785,4,6,11,10
spo2_delta,missing_rate,0.0,4,6,11,10
spo2_max,mean,99.27272727272727,4,6,11,10
spo2_max,median,100.0,4,6,11,10
spo2_max,missing_rate,0.0,4,6,11,10
spo2_mean,mean,97.55173248451528,4,6,11,10
spo2_mean,median,97.86655112651647,4,6,11,10
spo2_mean,missing_rate,0.0,4,6,11,10
spo2_median,mean,97.54545454545455,4,6,11,10
spo2_median,median,98.0,4,6,11,10
spo2_median,missing_rate,0.0,4,6,11,10
spo2_min,mean,93.18181818181819,4,6,11,10
spo2_min,median,93.0,4,6,11,10
spo2_min,missing_rate,0.0,4,6,11,10
spo2_post_mean,mean,94.74628681035254,4,6,11,10
spo2_post_mean,median,95.39341421143847,4,6,11,10
spo2_post_mean,missing_rate,0.0,4,6,11,10
spo2_pre_mean,mean,97.55173248451528,4,6,11,10
spo2_pre_mean,median,97.86655112651647,4,6,11,10
spo2_pre_mean,missing_rate,0.0,4,6,11,10
spo2_slope,mean,-0.0009836362421230692,4,6,11,10
spo2_slope,median,-0.000356698404786174,4,6,11,10
spo2_slope,missing_rate,0.0,4,6,11,10
spo2_std,mean,1.3210379027975654,4,6,11,10
spo2_std,median,1.2421157268321832,4,6,11,10
spo2_std,missing_rate,0.0,4,6,11,10
subject_id_max,mean,15480211.454545455,4,6,11,10
subject_id_max,median,15913418.0,4,6,11,10
subject_id_max,missing_rate,0.0,4,6,11,10
subject_id_mean,mean,15480211.454545455,4,6,11,10
